ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
IMCD.AS,IMCD,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-03-23,1,Precio -19.3% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
IMCD.AS,IMCD,portfolio,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-03-23,1,Precio a 8.0% del mínimo de 52 semanas — cuchillo cayendo,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Precio bajo MA50,BEARISH,DAILY,2026-03-23,1,Precio -11.4% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Toque Banda Inferior BB,BULLISH,DAILY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Shooting Star,BEARISH,DAILY,2026-03-23,1,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-23,1,RSI 31.8 — presión vendedora cediendo,1,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +19.0% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +56.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Toque Banda Inferior BB,BULLISH,WEEKLY,2026-03-23,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Squeeze Bollinger,BULLISH,WEEKLY,2026-03-23,1,Bandas de Bollinger comprimidas (percentil 21%) — compresión previa a movimiento explosivo,2,2026-03-24 08:35
INDV,"Indivior Pharmaceuticals, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-03-23,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,Precio bajo MA50,BEARISH,DAILY,2026-03-24,0,Precio -9.0% bajo MA50 — tendencia deteriorada,2,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-03-24,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,RSI Zona Baja,BULLISH,DAILY,2026-03-24,0,RSI 35.2 — presión vendedora cediendo,1,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-03-23,1,"Precio +57.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-02-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
INGA.AS,ING GROEP N.V.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +4.4% sobre MA50 — soporte dinámico activo,1,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-03-23,1,Precio +5.7% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,MACD Cruce Bajista,BEARISH,DAILY,2026-03-18,6,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,Shooting Star,BEARISH,DAILY,2026-03-17,7,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,Shooting Star,BEARISH,DAILY,2026-03-20,4,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,MACD Histograma Cayendo,BEARISH,DAILY,2026-03-23,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-03-23,1,Precio +13.6% sobre MA50 — soporte dinámico activo,2,2026-03-24 08:35
INR,"Infinity Natural Resources, Inc",portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-03-23,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-03-24 08:35
